basin,site_id,latitude,longitude,bias,calibration_source,time,absolute_water_level_NAVD88,absolute_water_level_WGS84
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 21:33:14,0.637,-24.944
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 21:38:14,0.631,-24.949
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 21:43:14,0.627,-24.953
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 21:48:14,0.623,-24.957
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 21:53:14,0.619,-24.961
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 21:58:14,0.614,-24.966
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 22:03:14,0.61,-24.971
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 22:08:14,0.606,-24.974
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 22:13:14,0.601,-24.979
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 22:18:14,0.596,-24.984
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 22:23:14,0.591,-24.989
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 22:28:14,0.588,-24.992
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 22:33:14,0.585,-24.995
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 22:38:14,0.583,-24.997
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 22:43:14,0.58,-25
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 22:48:14,0.577,-25.003
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 22:53:14,0.575,-25.005
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 22:58:14,0.572,-25.009
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 23:03:14,0.567,-25.013
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 23:08:14,0.561,-25.019
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 23:13:14,0.555,-25.025
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 23:18:14,0.549,-25.032
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 23:23:14,0.542,-25.038
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 23:28:14,0.536,-25.044
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 23:33:14,0.53,-25.05
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 23:38:14,0.526,-25.055
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 23:43:14,0.522,-25.058
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 23:48:14,0.518,-25.062
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 23:53:14,0.515,-25.065
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-13 23:58:14,0.511,-25.069
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 00:03:14,0.508,-25.073
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 00:08:14,0.504,-25.076
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 00:13:14,0.501,-25.08
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 00:18:14,0.498,-25.083
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 00:23:14,0.495,-25.086
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 00:28:14,0.492,-25.088
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 00:33:14,0.489,-25.092
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 00:38:14,0.486,-25.095
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 00:43:14,0.483,-25.097
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 00:48:14,0.481,-25.1
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 00:53:14,0.477,-25.103
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 00:58:14,0.475,-25.105
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 01:03:14,0.472,-25.108
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 01:08:14,0.47,-25.11
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 01:13:14,0.468,-25.112
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 01:18:14,0.468,-25.112
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 01:23:14,0.465,-25.115
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 01:28:14,0.463,-25.118
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 01:33:14,0.461,-25.119
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 01:38:14,0.46,-25.12
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 01:43:14,0.46,-25.121
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 01:48:14,0.46,-25.121
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 01:53:14,0.459,-25.121
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 01:58:14,0.459,-25.121
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 02:03:14,0.459,-25.121
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 02:08:14,0.46,-25.12
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 02:13:14,0.459,-25.121
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 02:18:14,0.458,-25.122
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 02:23:14,0.459,-25.122
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 02:28:14,0.459,-25.121
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 02:33:14,0.46,-25.12
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 02:38:14,0.461,-25.119
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 02:43:14,0.462,-25.118
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 02:48:14,0.464,-25.116
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 02:53:14,0.465,-25.115
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 02:58:14,0.467,-25.114
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 03:03:14,0.469,-25.111
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 03:08:14,0.471,-25.109
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 03:13:14,0.473,-25.108
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 03:18:14,0.474,-25.106
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 03:23:14,0.475,-25.105
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 03:28:14,0.477,-25.103
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 03:33:14,0.479,-25.102
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 03:38:14,0.481,-25.1
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 03:43:14,0.484,-25.097
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 03:48:14,0.487,-25.093
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 03:53:14,0.49,-25.09
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 03:58:14,0.493,-25.087
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 04:03:14,0.497,-25.084
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 04:08:14,0.5,-25.08
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 04:13:14,0.506,-25.074
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 04:18:14,0.51,-25.07
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 04:23:14,0.515,-25.065
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 04:28:14,0.52,-25.06
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 04:33:14,0.525,-25.055
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 04:38:14,0.531,-25.049
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 04:43:14,0.535,-25.045
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 04:48:14,0.541,-25.039
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 04:53:14,0.547,-25.033
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 04:58:14,0.555,-25.026
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 05:03:14,0.564,-25.017
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 05:08:14,0.57,-25.01
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 05:13:14,0.575,-25.005
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 05:18:14,0.581,-24.999
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 05:23:14,0.587,-24.994
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 05:28:14,0.592,-24.988
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 05:33:14,0.599,-24.982
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 05:38:14,0.606,-24.975
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 05:43:14,0.612,-24.968
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 05:48:14,0.619,-24.961
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 05:53:14,0.627,-24.954
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 05:58:14,0.633,-24.947
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 06:03:14,0.639,-24.941
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 06:08:14,0.646,-24.934
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 06:13:14,0.653,-24.927
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 06:18:14,0.66,-24.92
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 06:23:14,0.666,-24.914
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 06:28:14,0.67,-24.91
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 06:33:14,0.674,-24.906
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 06:38:14,0.678,-24.903
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 06:43:14,0.681,-24.899
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 06:48:14,0.685,-24.895
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 06:53:14,0.69,-24.89
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 06:58:14,0.695,-24.885
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 07:03:14,0.7,-24.88
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 07:08:14,0.705,-24.875
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 07:13:14,0.71,-24.87
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 07:18:14,0.713,-24.868
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 07:23:14,0.715,-24.865
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 07:28:14,0.717,-24.864
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 07:33:14,0.718,-24.862
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 07:38:14,0.719,-24.861
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 07:43:14,0.72,-24.86
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 07:48:14,0.722,-24.858
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 07:53:14,0.725,-24.855
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 07:58:14,0.728,-24.852
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 08:03:14,0.732,-24.849
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 08:08:14,0.734,-24.847
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 08:13:14,0.735,-24.845
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 08:18:14,0.737,-24.844
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 08:23:14,0.738,-24.842
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 08:28:14,0.738,-24.842
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 08:33:14,0.738,-24.842
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 08:38:14,0.739,-24.841
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 08:43:14,0.741,-24.839
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 08:48:14,0.741,-24.839
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 08:53:14,0.741,-24.839
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 08:58:14,0.742,-24.839
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 09:03:14,0.741,-24.839
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 09:08:14,0.74,-24.84
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 09:13:14,0.739,-24.841
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 09:18:14,0.738,-24.842
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 09:23:14,0.737,-24.843
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 09:28:14,0.737,-24.843
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 09:33:14,0.737,-24.843
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 09:38:14,0.735,-24.845
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 09:43:14,0.733,-24.847
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 09:48:14,0.733,-24.847
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 09:53:14,0.731,-24.849
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 09:58:14,0.728,-24.852
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 10:03:14,0.726,-24.854
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 10:08:14,0.724,-24.856
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 10:13:14,0.723,-24.857
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 10:18:14,0.722,-24.858
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 10:23:14,0.722,-24.858
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 10:28:14,0.721,-24.859
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 10:33:14,0.72,-24.861
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 10:38:14,0.719,-24.861
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 10:43:14,0.716,-24.864
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 10:48:14,0.712,-24.868
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 10:53:14,0.708,-24.872
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 10:58:14,0.704,-24.876
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 11:03:14,0.699,-24.881
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 11:08:14,0.695,-24.885
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 11:13:14,0.692,-24.888
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 11:18:14,0.688,-24.892
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 11:23:14,0.684,-24.896
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 11:28:14,0.68,-24.9
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 11:33:14,0.677,-24.903
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 11:38:14,0.674,-24.906
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 11:43:14,0.67,-24.911
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 11:48:14,0.666,-24.914
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 11:53:14,0.661,-24.919
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 11:58:14,0.656,-24.924
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 12:03:14,0.652,-24.929
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 12:08:14,0.647,-24.933
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 12:13:14,0.643,-24.938
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 12:18:14,0.639,-24.941
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 12:23:14,0.638,-24.942
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 12:28:14,0.637,-24.944
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 12:33:14,0.634,-24.946
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 12:38:14,0.632,-24.948
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 12:43:14,0.631,-24.949
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 12:48:14,0.625,-24.955
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 12:53:14,0.615,-24.965
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 12:58:14,0.607,-24.973
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 13:03:14,0.6,-24.98
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 13:08:14,0.596,-24.984
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 13:13:14,0.593,-24.987
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 13:18:14,0.592,-24.989
Atchafalaya,Wax_Lake_3,29.62889999,-91.3993,0.07,ASO_Lidar,2016-10-14 13:23:14,0.591,-24.989
