basin,site_id,latitude,longitude,bias,calibration_source,time,absolute_water_level_NAVD88,absolute_water_value_WGS84
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 06:54:24,0.753,-24.586
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 06:59:24,0.756,-24.583
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 07:04:24,0.759,-24.58
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 07:09:24,0.761,-24.577
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 07:14:24,0.764,-24.575
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 07:19:24,0.766,-24.573
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 07:24:24,0.767,-24.571
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 07:29:24,0.768,-24.57
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 07:34:24,0.769,-24.57
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 07:39:24,0.77,-24.568
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 07:44:24,0.772,-24.567
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 07:49:24,0.774,-24.565
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 07:54:24,0.777,-24.562
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 07:59:24,0.779,-24.56
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 08:04:24,0.78,-24.558
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 08:09:24,0.781,-24.557
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 08:14:24,0.782,-24.557
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 08:19:24,0.781,-24.558
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 08:24:24,0.78,-24.559
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 08:29:24,0.779,-24.56
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 08:34:24,0.779,-24.56
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 08:39:24,0.78,-24.559
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 08:44:24,0.781,-24.558
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 08:49:24,0.783,-24.556
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 08:54:24,0.785,-24.554
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 08:59:24,0.786,-24.553
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 09:04:24,0.787,-24.552
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 09:09:24,0.787,-24.552
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 09:14:24,0.786,-24.553
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 09:19:24,0.784,-24.555
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 09:24:24,0.782,-24.557
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 09:29:24,0.78,-24.559
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 09:34:24,0.777,-24.561
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 09:39:24,0.775,-24.564
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 09:44:24,0.773,-24.566
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 09:49:24,0.771,-24.567
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 09:54:24,0.771,-24.568
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 09:59:24,0.77,-24.568
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 10:04:24,0.771,-24.568
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 10:09:24,0.771,-24.568
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 10:14:24,0.771,-24.568
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 10:19:24,0.77,-24.568
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 10:24:24,0.769,-24.57
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 10:29:24,0.766,-24.573
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 10:34:24,0.762,-24.576
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 10:39:24,0.759,-24.58
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 10:44:24,0.755,-24.584
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 10:49:24,0.751,-24.588
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 10:54:24,0.747,-24.592
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 10:59:24,0.743,-24.595
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 11:04:24,0.74,-24.599
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 11:09:24,0.735,-24.603
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 11:14:24,0.73,-24.609
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 11:19:24,0.723,-24.615
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 11:24:24,0.717,-24.622
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 11:29:24,0.711,-24.628
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 11:34:24,0.706,-24.633
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 11:39:24,0.7,-24.638
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 11:44:24,0.695,-24.644
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 11:49:24,0.691,-24.648
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 11:54:24,0.686,-24.652
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 11:59:24,0.681,-24.658
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 12:04:24,0.675,-24.663
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 12:09:24,0.669,-24.669
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 12:14:24,0.663,-24.676
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 12:19:24,0.657,-24.682
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 12:24:24,0.651,-24.688
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 12:29:24,0.645,-24.694
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 12:34:24,0.638,-24.7
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 12:39:24,0.633,-24.706
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 12:44:24,0.627,-24.711
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 12:49:24,0.622,-24.717
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 12:54:24,0.617,-24.722
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 12:59:24,0.611,-24.727
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 13:04:24,0.606,-24.733
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 13:09:24,0.6,-24.738
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 13:14:24,0.595,-24.744
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 13:19:24,0.588,-24.751
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 13:24:24,0.582,-24.757
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 13:29:24,0.575,-24.763
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 13:34:24,0.569,-24.77
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 13:39:24,0.562,-24.777
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 13:44:24,0.555,-24.783
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 13:49:24,0.548,-24.79
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 13:54:24,0.542,-24.797
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 13:59:24,0.535,-24.804
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 14:04:24,0.529,-24.81
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 14:09:24,0.523,-24.815
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 14:14:24,0.518,-24.821
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 14:19:24,0.513,-24.826
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 14:24:24,0.507,-24.832
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 14:29:24,0.501,-24.838
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 14:34:24,0.494,-24.844
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 14:39:24,0.488,-24.85
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 14:44:24,0.482,-24.857
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 14:49:24,0.476,-24.862
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 14:54:24,0.471,-24.868
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 14:59:24,0.466,-24.873
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 15:04:24,0.461,-24.878
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 15:09:24,0.456,-24.883
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 15:14:24,0.451,-24.888
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 15:19:24,0.445,-24.893
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 15:24:24,0.44,-24.899
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 15:29:24,0.435,-24.904
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 15:34:24,0.429,-24.909
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 15:39:24,0.424,-24.915
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 15:44:24,0.418,-24.92
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 15:49:24,0.412,-24.926
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 15:54:24,0.407,-24.932
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 15:59:24,0.402,-24.937
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 16:04:24,0.397,-24.942
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 16:09:24,0.392,-24.947
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 16:14:24,0.388,-24.951
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 16:19:24,0.384,-24.955
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 16:24:24,0.381,-24.958
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 16:29:24,0.377,-24.961
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 16:34:24,0.374,-24.964
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 16:39:24,0.371,-24.967
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 16:44:24,0.369,-24.97
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 16:49:24,0.366,-24.972
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 16:54:24,0.364,-24.975
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 16:59:24,0.362,-24.977
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 17:04:24,0.36,-24.979
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 17:09:24,0.358,-24.98
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 17:14:24,0.358,-24.981
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 17:19:24,0.357,-24.982
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 17:24:24,0.356,-24.983
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 17:29:24,0.356,-24.983
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 17:34:24,0.356,-24.983
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 17:39:24,0.356,-24.982
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 17:44:24,0.357,-24.982
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 17:49:24,0.357,-24.981
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 17:54:24,0.359,-24.98
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 17:59:24,0.36,-24.978
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 18:04:24,0.363,-24.976
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 18:09:24,0.365,-24.974
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 18:14:24,0.367,-24.971
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 18:19:24,0.37,-24.968
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 18:24:24,0.374,-24.965
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 18:29:24,0.377,-24.962
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 18:34:24,0.38,-24.959
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 18:39:24,0.383,-24.956
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 18:44:24,0.386,-24.953
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 18:49:24,0.388,-24.951
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 18:54:24,0.39,-24.948
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 18:59:24,0.392,-24.947
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 19:04:24,0.394,-24.944
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 19:09:24,0.397,-24.942
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 19:14:24,0.398,-24.94
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 19:19:24,0.401,-24.938
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 19:24:24,0.403,-24.936
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 19:29:24,0.406,-24.932
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 19:34:24,0.41,-24.928
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 19:39:24,0.415,-24.924
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 19:44:24,0.421,-24.917
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 19:49:24,0.429,-24.91
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 19:54:24,0.437,-24.901
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 19:59:24,0.446,-24.892
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 20:04:24,0.456,-24.883
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 20:09:24,0.464,-24.875
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 20:14:24,0.47,-24.869
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 20:19:24,0.475,-24.863
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 20:24:24,0.48,-24.858
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 20:29:24,0.485,-24.853
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 20:34:24,0.491,-24.848
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 20:39:24,0.498,-24.841
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 20:44:24,0.505,-24.833
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 20:49:24,0.513,-24.825
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 20:54:24,0.523,-24.816
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 20:59:24,0.53,-24.808
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 21:04:24,0.538,-24.8
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 21:09:24,0.548,-24.791
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 21:14:24,0.556,-24.783
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 21:19:24,0.567,-24.772
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 21:24:24,0.578,-24.761
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 21:29:24,0.59,-24.749
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 21:34:24,0.601,-24.738
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 21:39:24,0.611,-24.727
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 21:44:24,0.622,-24.716
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 21:49:24,0.632,-24.707
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 21:54:24,0.641,-24.698
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 21:59:24,0.65,-24.689
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 22:04:24,0.658,-24.681
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 22:09:24,0.666,-24.672
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 22:14:24,0.674,-24.665
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 22:19:24,0.682,-24.656
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 22:24:24,0.691,-24.648
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 22:29:24,0.699,-24.639
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 22:34:24,0.709,-24.629
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 22:39:24,0.719,-24.619
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 22:44:24,0.731,-24.608
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 22:49:24,0.743,-24.596
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 22:54:24,0.755,-24.583
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 22:59:24,0.767,-24.572
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 23:04:24,0.778,-24.561
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 23:09:24,0.788,-24.551
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 23:14:24,0.797,-24.542
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 23:19:24,0.805,-24.534
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 23:24:24,0.812,-24.526
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 23:29:24,0.819,-24.519
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 23:34:24,0.826,-24.512
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 23:39:24,0.833,-24.505
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 23:44:24,0.841,-24.498
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 23:49:24,0.849,-24.489
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 23:54:24,0.858,-24.48
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-19 23:59:24,0.867,-24.472
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-20 00:04:24,0.875,-24.463
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-20 00:09:24,0.883,-24.455
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-20 00:14:24,0.89,-24.448
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-20 00:19:24,0.896,-24.443
Atchafalaya,Wax_Lake_8,29.51160555,-91.43301112,-9999,ASO_Lidar,2016-10-20 00:24:24,0.901,-24.438
