basin,site_id,latitude,longitude,bias,calibration_source,time,absolute_water_level_NAVD88,absolute_water_level_WGS84
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 18:59:36,0.53,-24.869
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 19:04:36,0.541,-24.859
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 19:09:36,0.552,-24.848
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 19:14:36,0.564,-24.836
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 19:19:36,0.575,-24.825
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 19:24:36,0.585,-24.814
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 19:29:36,0.596,-24.804
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 19:34:36,0.606,-24.794
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 19:39:36,0.617,-24.783
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 19:44:36,0.626,-24.774
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 19:49:36,0.636,-24.764
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 19:54:36,0.647,-24.753
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 19:59:36,0.657,-24.742
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 20:04:36,0.668,-24.732
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 20:09:36,0.678,-24.722
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 20:14:36,0.687,-24.713
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 20:19:36,0.696,-24.704
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 20:24:36,0.704,-24.695
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 20:29:36,0.713,-24.686
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 20:34:36,0.721,-24.679
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 20:39:36,0.729,-24.67
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 20:44:36,0.738,-24.662
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 20:49:36,0.746,-24.653
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 20:54:36,0.756,-24.644
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 20:59:36,0.764,-24.636
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 21:04:36,0.77,-24.63
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 21:09:36,0.776,-24.624
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 21:14:36,0.78,-24.619
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 21:19:36,0.784,-24.616
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 21:24:36,0.787,-24.613
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 21:29:36,0.79,-24.61
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 21:34:36,0.794,-24.606
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 21:39:36,0.799,-24.601
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 21:44:36,0.805,-24.594
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 21:49:36,0.812,-24.588
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 21:54:36,0.817,-24.582
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 21:59:36,0.822,-24.578
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 22:04:36,0.826,-24.574
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 22:09:36,0.828,-24.572
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 22:14:36,0.829,-24.57
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 22:19:36,0.829,-24.57
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 22:24:36,0.828,-24.572
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 22:29:36,0.827,-24.572
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 22:34:36,0.826,-24.574
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 22:39:36,0.825,-24.575
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 22:44:36,0.823,-24.577
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 22:49:36,0.821,-24.579
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 22:54:36,0.818,-24.581
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 22:59:36,0.817,-24.583
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 23:04:36,0.815,-24.584
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 23:09:36,0.813,-24.586
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 23:14:36,0.811,-24.589
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 23:19:36,0.809,-24.591
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 23:24:36,0.806,-24.594
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 23:29:36,0.802,-24.598
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 23:34:36,0.797,-24.602
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 23:39:36,0.792,-24.608
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 23:44:36,0.787,-24.613
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 23:49:36,0.782,-24.618
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 23:54:36,0.776,-24.624
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-16 23:59:36,0.77,-24.629
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 00:04:36,0.765,-24.635
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 00:09:36,0.759,-24.641
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 00:14:36,0.753,-24.646
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 00:19:36,0.747,-24.653
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 00:24:36,0.741,-24.659
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 00:29:36,0.734,-24.665
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 00:34:36,0.728,-24.672
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 00:39:36,0.722,-24.678
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 00:44:36,0.716,-24.684
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 00:49:36,0.71,-24.69
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 00:54:36,0.704,-24.695
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 00:59:36,0.699,-24.7
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 01:04:36,0.694,-24.705
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 01:09:36,0.69,-24.71
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 01:14:36,0.686,-24.713
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 01:19:36,0.683,-24.717
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 01:24:36,0.679,-24.721
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 01:29:36,0.675,-24.725
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 01:34:36,0.671,-24.729
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 01:39:36,0.666,-24.733
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 01:44:36,0.662,-24.738
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 01:49:36,0.659,-24.741
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 01:54:36,0.654,-24.745
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 01:59:36,0.651,-24.749
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 02:04:36,0.648,-24.752
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 02:09:36,0.645,-24.755
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 02:14:36,0.641,-24.758
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 02:19:36,0.638,-24.762
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 02:24:36,0.635,-24.765
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 02:29:36,0.631,-24.769
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 02:34:36,0.627,-24.773
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 02:39:36,0.623,-24.777
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 02:44:36,0.619,-24.781
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 02:49:36,0.615,-24.785
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 02:54:36,0.611,-24.788
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 02:59:36,0.609,-24.791
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 03:04:36,0.607,-24.793
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 03:09:36,0.605,-24.794
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 03:14:36,0.604,-24.796
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 03:19:36,0.602,-24.798
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 03:24:36,0.6,-24.799
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 03:29:36,0.599,-24.801
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 03:34:36,0.597,-24.802
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 03:39:36,0.596,-24.804
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 03:44:36,0.595,-24.805
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 03:49:36,0.595,-24.804
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 03:54:36,0.595,-24.805
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 03:59:36,0.594,-24.806
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 04:04:36,0.593,-24.807
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 04:09:36,0.593,-24.807
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 04:14:36,0.593,-24.807
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 04:19:36,0.594,-24.806
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 04:24:36,0.596,-24.804
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 04:29:36,0.597,-24.802
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 04:34:36,0.599,-24.8
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 04:39:36,0.602,-24.798
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 04:44:36,0.603,-24.797
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 04:49:36,0.603,-24.797
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 04:54:36,0.603,-24.796
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 04:59:36,0.603,-24.797
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 05:04:36,0.603,-24.797
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 05:09:36,0.603,-24.797
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 05:14:36,0.603,-24.796
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 05:19:36,0.605,-24.795
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 05:24:36,0.606,-24.793
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 05:29:36,0.609,-24.791
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 05:34:36,0.612,-24.788
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 05:39:36,0.615,-24.785
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 05:44:36,0.617,-24.782
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 05:49:36,0.619,-24.78
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 05:54:36,0.62,-24.779
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 05:59:36,0.621,-24.779
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 06:04:36,0.622,-24.778
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 06:09:36,0.623,-24.777
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 06:14:36,0.624,-24.775
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 06:19:36,0.626,-24.774
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 06:24:36,0.628,-24.771
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 06:29:36,0.63,-24.769
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 06:34:36,0.633,-24.767
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 06:39:36,0.634,-24.766
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 06:44:36,0.635,-24.764
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 06:49:36,0.638,-24.762
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 06:54:36,0.64,-24.76
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 06:59:36,0.643,-24.757
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 07:04:36,0.645,-24.755
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 07:09:36,0.646,-24.754
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 07:14:36,0.648,-24.752
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 07:19:36,0.649,-24.751
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 07:24:36,0.651,-24.749
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 07:29:36,0.651,-24.748
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 07:34:36,0.654,-24.746
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 07:39:36,0.657,-24.743
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 07:44:36,0.661,-24.739
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 07:49:36,0.664,-24.736
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 07:54:36,0.667,-24.733
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 07:59:36,0.671,-24.729
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 08:04:36,0.674,-24.725
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 08:09:36,0.678,-24.722
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 08:14:36,0.682,-24.718
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 08:19:36,0.685,-24.715
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 08:24:36,0.688,-24.711
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 08:29:36,0.692,-24.708
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 08:34:36,0.694,-24.705
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 08:39:36,0.697,-24.703
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 08:44:36,0.699,-24.701
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 08:49:36,0.699,-24.7
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 08:54:36,0.699,-24.701
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 08:59:36,0.698,-24.701
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 09:04:36,0.697,-24.702
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 09:09:36,0.696,-24.704
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 09:14:36,0.695,-24.705
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 09:19:36,0.694,-24.705
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 09:24:36,0.694,-24.706
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 09:29:36,0.694,-24.705
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 09:34:36,0.693,-24.707
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 09:39:36,0.692,-24.708
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 09:44:36,0.69,-24.71
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 09:49:36,0.687,-24.712
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 09:54:36,0.684,-24.716
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 09:59:36,0.681,-24.719
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 10:04:36,0.677,-24.723
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 10:09:36,0.673,-24.727
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 10:14:36,0.668,-24.732
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 10:19:36,0.663,-24.737
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 10:24:36,0.657,-24.743
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 10:29:36,0.652,-24.748
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 10:34:36,0.647,-24.753
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 10:39:36,0.642,-24.757
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 10:44:36,0.637,-24.762
Atchafalaya,Wax_Lake_5,29.54139165,-91.42702778,0.07,ASO_Lidar,2016-10-17 10:49:36,0.633,-24.767
