basin,site_id,latitude,longitude,bias,calibration_source,time,absolute_water_level_NAVD88,absolute_water_level_WGS84
Atchafalaya,Wax_Lake_4,29.56649999,-91.421,-9999,ASO_Lidar,2016-10-16 17:00:11,0.384,-25.068
Atchafalaya,Wax_Lake_4,29.56649999,-91.421,-9999,ASO_Lidar,2016-10-16 17:05:11,0.388,-25.063
Atchafalaya,Wax_Lake_4,29.56649999,-91.421,-9999,ASO_Lidar,2016-10-16 17:10:11,0.392,-25.059
Atchafalaya,Wax_Lake_4,29.56649999,-91.421,-9999,ASO_Lidar,2016-10-16 17:15:11,0.395,-25.056
Atchafalaya,Wax_Lake_4,29.56649999,-91.421,-9999,ASO_Lidar,2016-10-16 17:20:11,0.398,-25.053
Atchafalaya,Wax_Lake_4,29.56649999,-91.421,-9999,ASO_Lidar,2016-10-16 17:25:11,0.401,-25.051
Atchafalaya,Wax_Lake_4,29.56649999,-91.421,-9999,ASO_Lidar,2016-10-16 17:30:11,0.403,-25.048
Atchafalaya,Wax_Lake_4,29.56649999,-91.421,-9999,ASO_Lidar,2016-10-16 17:35:11,0.406,-25.045
Atchafalaya,Wax_Lake_4,29.56649999,-91.421,-9999,ASO_Lidar,2016-10-16 17:40:11,0.409,-25.042
Atchafalaya,Wax_Lake_4,29.56649999,-91.421,-9999,ASO_Lidar,2016-10-16 17:45:11,0.413,-25.038
Atchafalaya,Wax_Lake_4,29.56649999,-91.421,-9999,ASO_Lidar,2016-10-16 17:50:11,0.418,-25.033
Atchafalaya,Wax_Lake_4,29.56649999,-91.421,-9999,ASO_Lidar,2016-10-16 17:55:11,0.424,-25.027
Atchafalaya,Wax_Lake_4,29.56649999,-91.421,-9999,ASO_Lidar,2016-10-16 18:00:11,0.43,-25.021
Atchafalaya,Wax_Lake_4,29.56649999,-91.421,-9999,ASO_Lidar,2016-10-16 18:05:11,0.436,-25.015
Atchafalaya,Wax_Lake_4,29.56649999,-91.421,-9999,ASO_Lidar,2016-10-16 18:10:11,0.443,-25.008
Atchafalaya,Wax_Lake_4,29.56649999,-91.421,-9999,ASO_Lidar,2016-10-16 18:15:11,0.45,-25.002
